priority,blocker_type,status_type,code,market,lifecycle_gap_status,target_groups,active_like_rows,release_like_rows,manifest_source,manifest_status,unknown_market_target,suggested_source,required_evidence,collection_status,order_intent_generated,notes
2,release_resume_evidence,market_alert,320000,KOSDAQ,missing_release_resume_evidence,1,2,0,krx_data_marketplace;manual_snapshot,requires_filled_manifest,false,krx_data_marketplace;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,market_alert,331920,KOSDAQ,missing_release_resume_evidence,1,1,0,krx_data_marketplace;manual_snapshot,requires_filled_manifest,false,krx_data_marketplace;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,market_alert,340360,KOSDAQ,missing_release_resume_evidence,1,1,0,krx_data_marketplace;manual_snapshot,requires_filled_manifest,false,krx_data_marketplace;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,market_alert,362990,KOSDAQ,missing_release_resume_evidence,1,1,0,krx_data_marketplace;manual_snapshot,requires_filled_manifest,false,krx_data_marketplace;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,market_alert,368970,KOSDAQ,missing_release_resume_evidence,1,1,0,krx_data_marketplace;manual_snapshot,requires_filled_manifest,false,krx_data_marketplace;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,market_alert,372800,KOSDAQ,missing_release_resume_evidence,1,1,0,krx_data_marketplace;manual_snapshot,requires_filled_manifest,false,krx_data_marketplace;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,market_alert,377030,KOSDAQ,missing_release_resume_evidence,1,1,0,krx_data_marketplace;manual_snapshot,requires_filled_manifest,false,krx_data_marketplace;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,market_alert,419080,KOSDAQ,missing_release_resume_evidence,1,1,0,krx_data_marketplace;manual_snapshot,requires_filled_manifest,false,krx_data_marketplace;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,market_alert,424980,KOSDAQ,missing_release_resume_evidence,1,1,0,krx_data_marketplace;manual_snapshot,requires_filled_manifest,false,krx_data_marketplace;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,market_alert,451220,KOSDAQ,missing_release_resume_evidence,1,1,0,krx_data_marketplace;manual_snapshot,requires_filled_manifest,false,krx_data_marketplace;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,market_alert,458870,KOSDAQ,missing_release_resume_evidence,1,1,0,krx_data_marketplace;manual_snapshot,requires_filled_manifest,false,krx_data_marketplace;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,market_alert,463020,UNKNOWN,missing_release_resume_evidence,1,1,0,krx_data_marketplace;manual_snapshot,requires_filled_manifest,false,krx_data_marketplace;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,market_data_absent_for_code;release_resume_collection_target
2,release_resume_evidence,market_alert,465770,KOSPI,missing_release_resume_evidence,1,1,0,krx_data_marketplace;manual_snapshot,requires_filled_manifest,false,krx_data_marketplace;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,000040,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,000300,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,001470,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,001520,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,001525,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,001527,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,001570,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,001840,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,002210,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,002410,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,002680,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,004870,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,005030,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,005110,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,006380,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,006490,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,007720,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,008600,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,009310,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,009440,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,009730,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,0099X0,UNKNOWN,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,market_data_absent_for_code;release_resume_collection_target
2,release_resume_evidence,trading_halt,011000,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,011810,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,012510,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,015020,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,016790,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,017040,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,019490,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,019570,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,020760,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,021880,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,023440,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,025440,KOSDAQ,missing_release_resume_evidence,1,1,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,025560,KOSPI,missing_release_resume_evidence,1,1,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,030350,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,031860,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,032960,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,033830,KOSDAQ,missing_release_resume_evidence,1,1,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,036690,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,041590,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,043090,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,043100,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,043220,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,044180,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,046070,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,049180,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,051360,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,052770,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,054180,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,057050,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,058400,KOSDAQ,missing_release_resume_evidence,1,1,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,060230,KOSDAQ,missing_release_resume_evidence,1,1,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,060240,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,064090,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,065150,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,065420,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,065570,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,066410,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,066790,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,068240,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,068940,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,069460,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,073640,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,074610,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,079190,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,079970,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,080720,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,082660,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,096610,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,099520,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,106080,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,113810,KOSDAQ,missing_release_resume_evidence,1,1,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,119650,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,121800,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,123010,KOSDAQ,missing_release_resume_evidence,1,1,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,143210,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,145210,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,175250,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,182400,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,183490,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,196490,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,210120,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
